table_schema,table_name,primary_key_column,is_granularity_check,is_null_check,is_row_count,threshold_percentage,expectations,is_dynamic_silver,is_hourly
mdlive_pubz,dim_calendar,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_ccti_text_origination_types,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_charge_amount_by_user,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_check_manual_athenas,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_claims,id,1,0,1,5,,0,1
mdlive_pubz,dim_client_affiliations,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_consult_total,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_consult_response_count,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_consultation_type,id,1,0,1,5,,0,1
mdlive_pubz,dim_cpt_addendum_dollar_amount,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_cpt_bh_consult_price,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_cust_appointment_metadata,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_cust_appointment_soap_notes,id,1,0,1,5,,0,1
mdlive_pubz,dim_cust_appointments,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_customer_affiliation_reports,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_customer_details,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_customer_insurance270_detail,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_date,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_date_of_service,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_diagnosis_new,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_iagnosis_consult_price,diagnosis_consult_price_key,1,0,1,5,,0,1
mdlive_pubz,dim_iagnosis_cpt_code,diagnosis_cpt_code_key,1,0,1,5,,0,1
mdlive_pubz,dim_iagnosis_encounters,iagnosis_encounter_key,1,0,1,5,,0,1
mdlive_pubz,dim_dispensable_drugs,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_duration,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_eligible_members,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_encounter,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_fetch_prescription_count,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_fetch_prescriptions,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_free_credit_by_cs,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_group_name,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_groups,id,1,0,1,5,,0,1
mdlive_pubz,dim_icd10_code,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_icd9_code,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_icd_codes,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_incentives,id,1,0,1,5,,0,1
mdlive_pubz,dim_ins_department_by_uid_affid,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_ins_department_by_uid_affid_iagnosis,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_ins_payer,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_ins_payer_by_uid_aff_id,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_intacct_customer_id,affiliation_id,1,0,1,5,,0,1
mdlive_pubz,dim_lob_id_new,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_money_transaction_method,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_money_transactions,id,1,0,1,5,,0,1
mdlive_pubz,dim_not_send_reason,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_orders,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_patients,id,1,0,1,5,,0,1
mdlive_pubz,dim_phys_avail,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_phys_availabilities,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_physician_rating,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_physician_type,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_physician_types,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_plan_type,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_plans,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_prescription_count,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_prescription_count_0_or_1,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_prescriptions,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_products,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_promo_codes,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_provider_affiliation,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_providers,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_referral,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_states,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_user_statuses,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_user_types,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_users,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_video_duration,unknown,0,0,1,5,,0,1
mdlive_pubz,dim_video_duration_by_ca_id,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_activation_users,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_activations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_activations_mobile,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_activity_history,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_assessment_responses,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_athena,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_athena_api_logs_bh,id,1,0,1,5,,0,1
mdlive_pubz,fact_athena_api_logs_status_bh,id,1,0,1,5,,0,1
mdlive_pubz,fact_athena_claim,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_athena_claim_summary,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_athena_consult_data,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_athena_monitoring_bh,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_auth,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_auth_and_refund_amount,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_authnet_report,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_authnet_transactions_data,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_behavioral_daily_cancellations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_behavioral_weekly_patient_cancellations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_billing_consult_data,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_billing_encounter,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_billing_member_count,id,1,0,1,5,,0,1
mdlive_pubz,fact_billing_orders_logs,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_billing_provider_summary,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_call_center_waiting_time,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_charge_amount,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_charge_amount_kate,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_cigna_capture_failures,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_claim_status,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_claims,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_consultations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_continuation_of_cares,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_cpt_bh_consult_price,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_cust_longest_waits,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_daily_lab,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_diagnosis,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_diagnosis_icd_10_code,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_elegible_lives,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_eligible,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_eligible_member_registration_statuses,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_encounter_logs,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_encounters_healthsystem,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_encounters_other,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_free_credit,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_healthiestyou_flag,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_iagnosis_encounters,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_ins_anthena_charge_amount,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_lab_results,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_medical_history,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_mirth_eligible,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_mirth_jobs,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_mirth_member_search,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_mirth_plan,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_mirth_verify_new_batch,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_money_transactions,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_physician_activity_detail,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_physician_activity_summary,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_prescription_given_count,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_prescription_list,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_prescriptions,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_promotion_codes,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_provider_availability,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_pverx_business_unit_reporting,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_pverx_reporting,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_raw_consult,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_raw_cost,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_raw_cost_sale_only,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_raw_cost_types,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_redirections,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_refund_capture_failures,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_refunds,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_registration_details_group,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_registrations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_reporting_registrations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_scheduled_appointments,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_subscriber_athena,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_survey_details,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_urgent_care_agent_disposition,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_urgent_care_waiting_room,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_user_registrations,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visit_count,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_details,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_details_dermatology,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_diagnoses,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_diagnoses_codes,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_encounter_logs,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_metadata,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_more_details,unknown,0,0,1,5,,0,1
mdlive_pubz,fact_visits_surveys,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_athena_claim,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_athena_claim_summary,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_athena_consult_data,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_athena_monitoring,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_behavioural_weekly_patient_cancellations,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_billing_order_logs,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_billing_provider_summary,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_cigna_capture_failures,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_claim_detail,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_consultation_and_registration,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_encounters_report,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_fact_billing_consult_data_group,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_fact_billing_consult_data_report,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_fact_billing_encounter,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_fact_billing_member_count,id,1,0,1,5,,0,1
mdlive_rptz,vw_iagnosis_encounter,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mb_encounters,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_load_dependent_without_primary,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_load_file_load,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_load_members_details,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_load_possible_duplicates_by_member_id,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_load_possible_duplicates_by_name,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_load_raw_data,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_mirth_member_search,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_patient_master_details,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_physician_activity_detail,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_physician_activity_summary,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_promotion_codes,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_pverx_reporting,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_raw_consult,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_refund_failure,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_registration_by_eligibility,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_registration_details,unknown,0,0,1,5,,0,1
mdlive_rptz,vw_registration_details_group,unknown,0,0,1,5,,0,1
hello
